PlateNumb,OperatorID,OperatorNo,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,BusPosition,Speed,Azimuth,DutyStatus,BusStatus,MessageType,GPSTime,SrcRecTime,SrcTransTime,UpdateTime
KKA-1038,45,1101,THB1838,1838,"{'Zh_tw': '1838', 'En': '1838'}",THB1838A2,1838A2,"{'Zh_tw': '1838A', 'En': '1838A'}",1,"{'PositionLon': 121.505888333333, 'PositionLat': 25.0514533333333, 'GeoHash': 'wsqqsbmzk'}",0.0,0.0,2,0,1,2023-07-13T23:28:02+08:00,2023-07-13T23:28:03+08:00,2023-07-13T23:28:03+08:00,2023-07-13T23:28:04+08:00
FAB-228,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.64403, 'PositionLat': 25.21352, 'GeoHash': 'wsqx2jfrr'}",0.0,0.0,0,0,1,2023-07-13T23:27:56+08:00,2023-07-13T23:27:56+08:00,2023-07-13T23:27:56+08:00,2023-07-13T23:27:59+08:00
446-FY,45,1101,THB1861,1861,"{'Zh_tw': '1861', 'En': '1861'}",THB186102,186102,"{'Zh_tw': '1861', 'En': '1861'}",1,"{'PositionLon': 121.312198333333, 'PositionLat': 24.9869833333333, 'GeoHash': 'wsqq0s8ze'}",0.0,0.0,2,0,1,2023-07-13T23:27:53+08:00,2023-07-13T23:27:52+08:00,2023-07-13T23:27:52+08:00,2023-07-13T23:27:54+08:00
649-FW,45,1101,THB1826,1826,"{'Zh_tw': '1826', 'En': '1826'}",THB182601,182601,"{'Zh_tw': '1826', 'En': '1826'}",0,"{'PositionLon': 120.685743333333, 'PositionLat': 24.1418566666667, 'GeoHash': 'wsmc66bst'}",0.0,0.0,1,0,1,2023-07-13T23:27:52+08:00,2023-07-13T23:27:51+08:00,2023-07-13T23:27:51+08:00,2023-07-13T23:27:54+08:00
FAC-339,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB1917B2,1917B2,"{'Zh_tw': '1917B', 'En': '1917B'}",1,"{'PositionLon': 121.783601666667, 'PositionLat': 24.674215, 'GeoHash': 'wsqs77b1e'}",0.0,0.0,2,0,1,2023-07-13T23:27:34+08:00,2023-07-13T23:27:34+08:00,2023-07-13T23:27:34+08:00,2023-07-13T23:27:39+08:00
KKA-1286,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610B2,1610B2,"{'Zh_tw': '1610B', 'En': '1610B'}",1,"{'PositionLon': 121.516638333333, 'PositionLat': 25.0495283333333, 'GeoHash': 'wsqqt0jsn'}",5.0,82.0,0,0,1,2023-07-13T23:27:24+08:00,2023-07-13T23:27:25+08:00,2023-07-13T23:27:25+08:00,2023-07-13T23:27:29+08:00
418-FY,45,1101,THB1824,1824,"{'Zh_tw': '1824', 'En': '1824'}",THB182402,182402,"{'Zh_tw': '1824', 'En': '1824'}",1,"{'PositionLon': 121.516923333333, 'PositionLat': 25.0496833333333, 'GeoHash': 'wsqqt0juv'}",0.0,0.0,1,0,1,2023-07-13T23:27:12+08:00,2023-07-13T23:27:12+08:00,2023-07-13T23:27:12+08:00,2023-07-13T23:27:14+08:00
151-FZ,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB1619B1,1619B1,"{'Zh_tw': '1619B', 'En': '1619B'}",0,"{'PositionLon': 120.688325, 'PositionLat': 24.14006, 'GeoHash': 'wsmc66dd1'}",35.0,92.0,0,0,1,2023-07-13T23:26:48+08:00,2023-07-13T23:26:49+08:00,2023-07-13T23:26:49+08:00,2023-07-13T23:26:54+08:00
985-FU,45,1101,THB1837,1837,"{'Zh_tw': '1837', 'En': '1837'}",THB183702,183702,"{'Zh_tw': '1837', 'En': '1837'}",1,"{'PositionLon': 121.516873333333, 'PositionLat': 25.0498283333333, 'GeoHash': 'wsqqt0jvu'}",27.0,0.0,1,0,1,2023-07-13T23:25:46+08:00,2023-07-13T23:26:07+08:00,2023-07-13T23:26:07+08:00,2023-07-13T23:26:09+08:00
FAD-615,12,1002,THB9025,9025,"{'Zh_tw': '9025', 'En': '9025'}",THB902502,902502,"{'Zh_tw': '9025', 'En': '9025'}",1,"{'PositionLon': 121.22104, 'PositionLat': 24.9556466666667, 'GeoHash': 'wsqjyrn3n'}",16.0,119.0,0,0,1,2023-07-13T23:24:59+08:00,2023-07-13T23:25:45+08:00,2023-07-13T23:25:45+08:00,2023-07-13T23:25:49+08:00
FAC-516,35,1308,THB1915,1915,"{'Zh_tw': '1915', 'En': '1915'}",THB191502,191502,"{'Zh_tw': '1915', 'En': '1915'}",1,"{'PositionLon': 121.783536666667, 'PositionLat': 24.67436, 'GeoHash': 'wsqs77b4d'}",0.0,0.0,2,0,1,2023-07-13T23:25:10+08:00,2023-07-13T23:25:11+08:00,2023-07-13T23:25:11+08:00,2023-07-13T23:25:14+08:00
132-FZ,45,1101,THB1831,1831,"{'Zh_tw': '1831', 'En': '1831'}",THB183101,183101,"{'Zh_tw': '1831', 'En': '1831'}",0,"{'PositionLon': 120.692755, 'PositionLat': 23.90541, 'GeoHash': 'wsjzfrvg1'}",0.0,0.0,2,0,1,2023-07-13T23:25:08+08:00,2023-07-13T23:25:08+08:00,2023-07-13T23:25:08+08:00,2023-07-13T23:25:09+08:00
KKA-2760,42,1407,THB9025,9025,"{'Zh_tw': '9025', 'En': '9025'}",THB902501,902501,"{'Zh_tw': '9025', 'En': '9025'}",0,"{'PositionLon': 121.55084, 'PositionLat': 25.062645, 'GeoHash': 'wsqqtfw87'}",27.0,173.0,1,0,1,2023-07-13T23:24:50+08:00,2023-07-13T23:24:50+08:00,2023-07-13T23:24:50+08:00,2023-07-13T23:24:54+08:00
186-U5,45,1101,THB1819,1819,"{'Zh_tw': '1819', 'En': '1819'}",THB181901,181901,"{'Zh_tw': '1819', 'En': '1819'}",0,"{'PositionLon': 121.438223333333, 'PositionLat': 25.0859266666667, 'GeoHash': 'wsqqequ85'}",0.0,0.0,0,0,1,2023-07-13T23:24:47+08:00,2023-07-13T23:24:47+08:00,2023-07-13T23:24:47+08:00,2023-07-13T23:24:49+08:00
218-U5,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.643983333333, 'PositionLat': 25.21366, 'GeoHash': 'wsqx2n42n'}",0.0,0.0,2,0,1,2023-07-13T23:24:28+08:00,2023-07-13T23:24:28+08:00,2023-07-13T23:24:28+08:00,2023-07-13T23:24:29+08:00
FAB-799,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813I1,1813I1,"{'Zh_tw': '1813I', 'En': '1813I'}",0,"{'PositionLon': 121.740388333333, 'PositionLat': 25.13346, 'GeoHash': 'wsqwfr2th'}",27.0,32.0,2,0,1,2023-07-13T23:23:49+08:00,2023-07-13T23:23:48+08:00,2023-07-13T23:23:48+08:00,2023-07-13T23:23:49+08:00
KKA-0706,53,1702,THB6333,6333,"{'Zh_tw': '6333', 'En': '6333'}",THB633301,633301,"{'Zh_tw': '6333', 'En': '6333'}",0,"{'PositionLon': 120.855161666667, 'PositionLat': 23.8185483333333, 'GeoHash': 'wsjzw0h11'}",25.0,51.0,1,0,1,2023-07-13T23:23:32+08:00,2023-07-13T23:23:31+08:00,2023-07-13T23:23:31+08:00,2023-07-13T23:23:34+08:00
KKA-0890,87,1006,THB1550,1550,"{'Zh_tw': '1550', 'En': '1550'}",THB155001,155001,"{'Zh_tw': '1550', 'En': '1550'}",0,"{'PositionLon': 121.740586666667, 'PositionLat': 25.1312466666667, 'GeoHash': 'wsqwfr0b1'}",2.0,0.0,0,0,1,2023-07-13T23:22:11+08:00,2023-07-13T23:22:11+08:00,2023-07-13T23:22:12+08:00,2023-07-13T23:22:14+08:00
686-FU,39,0913,THB1572,1572,"{'Zh_tw': '1572', 'En': '1572'}",THB1572B2,1572B2,"{'Zh_tw': '1572B', 'En': '1572B'}",1,"{'PositionLon': 121.777496666667, 'PositionLat': 24.831015, 'GeoHash': 'wsqt707ej'}",0.0,0.0,1,0,1,2023-07-13T23:22:04+08:00,2023-07-13T23:22:04+08:00,2023-07-13T23:22:04+08:00,2023-07-13T23:22:09+08:00
633-U7,11,0404,THB9009,9009,"{'Zh_tw': '9009', 'En': '9009'}",THB900901,900901,"{'Zh_tw': '9009', 'En': '9009'}",0,"{'PositionLon': 121.313406666667, 'PositionLat': 24.9931233333333, 'GeoHash': 'wsqq0tcer'}",14.0,43.0,0,0,1,2023-07-13T23:21:51+08:00,2023-07-13T23:21:54+08:00,2023-07-13T23:21:54+08:00,2023-07-13T23:21:59+08:00
FAC-076,40,1310,THB9026,9026,"{'Zh_tw': '9026', 'En': '9026'}",THB902602,902602,"{'Zh_tw': '9026', 'En': '9026'}",1,"{'PositionLon': 121.690115, 'PositionLat': 25.1616433333333, 'GeoHash': 'wsqx1hs11'}",46.0,293.0,0,0,1,2023-07-13T23:21:53+08:00,2023-07-13T23:21:53+08:00,2023-07-13T23:21:53+08:00,2023-07-13T23:21:54+08:00
KKA-2765,42,1407,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902301,902301,"{'Zh_tw': '9023', 'En': '9023'}",0,"{'PositionLon': 121.523533333333, 'PositionLat': 25.083625, 'GeoHash': 'wsqqtq6dx'}",34.0,4.0,1,0,1,2023-07-13T23:21:44+08:00,2023-07-13T23:21:45+08:00,2023-07-13T23:21:45+08:00,2023-07-13T23:21:49+08:00
KKA-2788,41,0301,THB9003,9003,"{'Zh_tw': '9003', 'En': '9003'}",THB900302,900302,"{'Zh_tw': '9003', 'En': '9003'}",1,"{'PositionLon': 121.517906666667, 'PositionLat': 25.049585, 'GeoHash': 'wsqqt0nsk'}",0.0,0.0,1,0,1,2023-07-13T23:21:12+08:00,2023-07-13T23:21:11+08:00,2023-07-13T23:21:11+08:00,2023-07-13T23:21:14+08:00
901-U3,51,0907,THB9009,9009,"{'Zh_tw': '9009', 'En': '9009'}",THB900901,900901,"{'Zh_tw': '9009', 'En': '9009'}",0,"{'PositionLon': 121.568291666667, 'PositionLat': 25.0331666666667, 'GeoHash': 'wsqqqm5kf'}",0.0,0.0,1,0,1,2023-07-13T23:20:58+08:00,2023-07-13T23:20:57+08:00,2023-07-13T23:20:57+08:00,2023-07-13T23:20:59+08:00
FAD-666,12,1002,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB900501,900501,"{'Zh_tw': '9005', 'En': '9005'}",0,"{'PositionLon': 121.31282, 'PositionLat': 24.98592, 'GeoHash': 'wsqq0s939'}",0.0,82.0,1,0,1,2023-07-13T23:20:33+08:00,2023-07-13T23:20:33+08:00,2023-07-13T23:20:33+08:00,2023-07-13T23:20:34+08:00
KKA-0002,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180201,180201,"{'Zh_tw': '1802', 'En': '1802'}",0,"{'PositionLon': 121.491926666667, 'PositionLat': 25.06245, 'GeoHash': 'wsqqsd7xr'}",0.0,0.0,1,0,1,2023-07-13T23:20:13+08:00,2023-07-13T23:20:12+08:00,2023-07-13T23:20:12+08:00,2023-07-13T23:20:14+08:00
FAD-022,45,1101,THB1879,1879,"{'Zh_tw': '1879', 'En': '1879'}",THB1879A2,1879A2,"{'Zh_tw': '1879A', 'En': '1879A'}",1,"{'PositionLon': 121.437435, 'PositionLat': 25.0868666666667, 'GeoHash': 'wsqqequj9'}",0.0,344.0,2,0,1,2023-07-13T23:19:54+08:00,2023-07-13T23:19:54+08:00,2023-07-13T23:19:54+08:00,2023-07-13T23:19:59+08:00
997-U3,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,"{'PositionLon': 121.794011666667, 'PositionLat': 25.1402916666667, 'GeoHash': 'wsqx52xsy'}",24.0,52.0,0,100,1,2023-07-13T23:19:43+08:00,2023-07-13T23:19:43+08:00,2023-07-13T23:19:43+08:00,2023-07-13T23:19:44+08:00
056-FZ,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813E1,1813E1,"{'Zh_tw': '1813E', 'En': '1813E'}",0,"{'PositionLon': 121.438505, 'PositionLat': 25.08636, 'GeoHash': 'wsqqequfd'}",0.0,0.0,2,0,1,2023-07-13T23:19:14+08:00,2023-07-13T23:19:15+08:00,2023-07-13T23:19:15+08:00,2023-07-13T23:19:19+08:00
KKA-3657,16,0702,THB5250,5250,"{'Zh_tw': '5250', 'En': '5250'}",THB525001,525001,"{'Zh_tw': '5250', 'En': '5250'}",0,"{'PositionLon': 121.24236, 'PositionLat': 25.1078866666667, 'GeoHash': 'wsqnyfvbp'}",33.0,269.0,0,100,1,2023-07-13T23:19:13+08:00,2023-07-13T23:19:14+08:00,2023-07-13T23:19:14+08:00,2023-07-13T23:19:19+08:00
FAB-226,45,1101,THB1820,1820,"{'Zh_tw': '1820', 'En': '1820'}",THB182002,182002,"{'Zh_tw': '1820', 'En': '1820'}",1,"{'PositionLon': 121.516496666667, 'PositionLat': 25.0495066666667, 'GeoHash': 'wsqqt0jeg'}",0.0,0.0,1,0,1,2023-07-13T23:18:47+08:00,2023-07-13T23:18:47+08:00,2023-07-13T23:18:47+08:00,2023-07-13T23:18:49+08:00
253-U5,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181502,181502,"{'Zh_tw': '1815', 'En': '1815'}",1,"{'PositionLon': 121.438421666667, 'PositionLat': 25.085785, 'GeoHash': 'wsqqeqsz2'}",0.0,337.0,0,0,1,2023-07-13T23:17:48+08:00,2023-07-13T23:17:48+08:00,2023-07-13T23:17:48+08:00,2023-07-13T23:17:49+08:00
768-U3,50,0604,THB2003,2003,"{'Zh_tw': '2003', 'En': '2003'}",THB200301,200301,"{'Zh_tw': '2003', 'En': '2003'}",0,"{'PositionLon': 121.366275, 'PositionLat': 25.0644016666667, 'GeoHash': 'wsqq9fb4x'}",0.0,85.0,0,0,1,2023-07-13T23:16:53+08:00,2023-07-13T23:16:55+08:00,2023-07-13T23:16:55+08:00,2023-07-13T23:16:59+08:00
180-FS,45,1101,THB1872,1872,"{'Zh_tw': '1872', 'En': '1872'}",THB187201,187201,"{'Zh_tw': '1872', 'En': '1872'}",0,"{'PositionLon': 120.29439, 'PositionLat': 22.6476433333333, 'GeoHash': 'wsj8c6gsn'}",0.0,0.0,2,0,1,2023-07-13T23:16:36+08:00,2023-07-13T23:16:35+08:00,2023-07-13T23:16:35+08:00,2023-07-13T23:16:39+08:00
FAD-267,13,1303,THB9003,9003,"{'Zh_tw': '9003', 'En': '9003'}",THB900301,900301,"{'Zh_tw': '9003', 'En': '9003'}",0,"{'PositionLon': 120.974741666667, 'PositionLat': 24.801455, 'GeoHash': 'wsqj0fgng'}",24.0,324.0,0,0,1,2023-07-13T23:16:31+08:00,2023-07-13T23:16:32+08:00,2023-07-13T23:16:32+08:00,2023-07-13T23:16:34+08:00
KKA-1203,34,1201,THB1625,1625,"{'Zh_tw': '1625', 'En': '1625'}",THB1625A1,1625A1,"{'Zh_tw': '1625A', 'En': '1625A'}",0,"{'PositionLon': 120.209756666667, 'PositionLat': 23.0028633333333, 'GeoHash': 'wsj6z7w16'}",24.0,211.0,0,0,1,2023-07-13T23:16:30+08:00,2023-07-13T23:16:31+08:00,2023-07-13T23:16:31+08:00,2023-07-13T23:16:34+08:00
637-U7,11,0404,THB9069,9069,"{'Zh_tw': '9069', 'En': '9069'}",THB906901,906901,"{'Zh_tw': '9069', 'En': '9069'}",0,"{'PositionLon': 121.313518333333, 'PositionLat': 24.9905766666667, 'GeoHash': 'wsqq0t3u9'}",14.0,243.0,0,0,1,2023-07-13T23:16:16+08:00,2023-07-13T23:16:17+08:00,2023-07-13T23:16:17+08:00,2023-07-13T23:16:19+08:00
608-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500F2,7500F2,"{'Zh_tw': '7500F', 'En': '7500F'}",1,"{'PositionLon': 120.20898, 'PositionLat': 23.0024, 'GeoHash': 'wsj6z7mw8'}",0.0,80.0,1,0,1,2023-07-13T23:15:57+08:00,2023-07-13T23:16:00+08:00,2023-07-13T23:16:00+08:00,2023-07-13T23:16:04+08:00
730-FN,39,0913,THB1571,1571,"{'Zh_tw': '1571', 'En': '1571'}",THB157102,157102,"{'Zh_tw': '1571', 'En': '1571'}",1,"{'PositionLon': 121.758711666667, 'PositionLat': 24.751695, 'GeoHash': 'wsqsf9vvp'}",0.0,0.0,1,0,1,2023-07-13T23:15:58+08:00,2023-07-13T23:15:59+08:00,2023-07-13T23:15:59+08:00,2023-07-13T23:16:04+08:00
FAD-372,18,0909,THB5900,5900,"{'Zh_tw': '5900', 'En': '5900'}",THB590001,590001,"{'Zh_tw': '5900', 'En': '5900'}",0,"{'PositionLon': 121.009026666667, 'PositionLat': 24.8370233333333, 'GeoHash': 'wsqj39kn4'}",47.0,31.0,0,0,1,2023-07-13T23:15:49+08:00,2023-07-13T23:15:49+08:00,2023-07-13T23:15:49+08:00,2023-07-13T23:15:54+08:00
765-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500V1,7500V1,"{'Zh_tw': '7500V', 'En': '7500V'}",0,"{'PositionLon': 121.51915, 'PositionLat': 25.04897, 'GeoHash': 'wsqqt0p8c'}",0.0,151.0,1,0,1,2023-07-13T23:13:26+08:00,2023-07-13T23:13:27+08:00,2023-07-13T23:13:27+08:00,2023-07-13T23:13:29+08:00
KKA-8123,45,1101,THB1800,1800,"{'Zh_tw': '1800', 'En': '1800'}",THB180001,180001,"{'Zh_tw': '1800', 'En': '1800'}",0,"{'PositionLon': 121.740465, 'PositionLat': 25.1312983333333, 'GeoHash': 'wsqwfr08q'}",0.0,0.0,1,0,1,2023-07-13T23:13:16+08:00,2023-07-13T23:13:16+08:00,2023-07-13T23:13:16+08:00,2023-07-13T23:13:19+08:00
FAB-907,45,1101,THB1862,1862,"{'Zh_tw': '1862', 'En': '1862'}",THB186201,186201,"{'Zh_tw': '1862', 'En': '1862'}",0,"{'PositionLon': 120.302475, 'PositionLat': 22.6369, 'GeoHash': 'wsj8c8ctd'}",1.0,15.0,1,0,1,2023-07-13T23:13:11+08:00,2023-07-13T23:13:10+08:00,2023-07-13T23:13:10+08:00,2023-07-13T23:13:14+08:00
012-U6,45,1101,THB1834,1834,"{'Zh_tw': '1834', 'En': '1834'}",THB183402,183402,"{'Zh_tw': '1834', 'En': '1834'}",1,"{'PositionLon': 121.505988333333, 'PositionLat': 25.05148, 'GeoHash': 'wsqqsbmzq'}",4.0,146.0,2,0,1,2023-07-13T23:12:46+08:00,2023-07-13T23:12:48+08:00,2023-07-13T23:12:48+08:00,2023-07-13T23:12:49+08:00
465-U5,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180202,180202,"{'Zh_tw': '1802', 'En': '1802'}",1,"{'PositionLon': 121.739846666667, 'PositionLat': 25.1317366666667, 'GeoHash': 'wsqwfr06b'}",24.0,346.0,2,0,1,2023-07-13T23:12:24+08:00,2023-07-13T23:12:46+08:00,2023-07-13T23:12:46+08:00,2023-07-13T23:12:49+08:00
725-FW,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.64418, 'PositionLat': 25.2137616666667, 'GeoHash': 'wsqx2n48f'}",0.0,0.0,2,0,1,2023-07-13T23:12:36+08:00,2023-07-13T23:12:36+08:00,2023-07-13T23:12:36+08:00,2023-07-13T23:12:39+08:00
305-U8,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,"{'PositionLon': 121.794025, 'PositionLat': 25.1402166666667, 'GeoHash': 'wsqx52xsq'}",28.0,55.0,0,100,1,2023-07-13T23:12:28+08:00,2023-07-13T23:12:29+08:00,2023-07-13T23:12:29+08:00,2023-07-13T23:12:34+08:00
FAB-227,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.640256666667, 'PositionLat': 25.2188483333333, 'GeoHash': 'wsqrryzwr'}",0.0,0.0,0,0,1,2023-07-13T23:12:30+08:00,2023-07-13T23:12:30+08:00,2023-07-13T23:12:30+08:00,2023-07-13T23:12:34+08:00
FAD-035,45,1101,THB1827,1827,"{'Zh_tw': '1827', 'En': '1827'}",THB182701,182701,"{'Zh_tw': '1827', 'En': '1827'}",0,"{'PositionLon': 120.686546666667, 'PositionLat': 24.140675, 'GeoHash': 'wsmc669m8'}",0.0,0.0,2,0,1,2023-07-13T23:12:26+08:00,2023-07-13T23:12:26+08:00,2023-07-13T23:12:26+08:00,2023-07-13T23:12:29+08:00
KKB-0213,48,0403,THB2022,2022,"{'Zh_tw': '2022', 'En': '2022'}",THB202201,202201,"{'Zh_tw': '2022', 'En': '2022'}",0,"{'PositionLon': 121.236021666667, 'PositionLat': 24.9690066666667, 'GeoHash': 'wsqnnc3rh'}",0.0,173.0,1,0,1,2023-07-13T23:00:02+08:00,2023-07-13T23:12:23+08:00,2023-07-13T23:12:23+08:00,2023-07-13T23:12:24+08:00
359-U5,34,1201,THB1620,1620,"{'Zh_tw': '1620', 'En': '1620'}",THB1620A1,1620A1,"{'Zh_tw': '1620A', 'En': '1620A'}",0,"{'PositionLon': 120.688126666667, 'PositionLat': 24.1400233333333, 'GeoHash': 'wsmc66d3v'}",24.0,93.0,0,0,1,2023-07-13T23:12:13+08:00,2023-07-13T23:12:14+08:00,2023-07-13T23:12:14+08:00,2023-07-13T23:12:19+08:00
729-FW,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.644036666667, 'PositionLat': 25.21388, 'GeoHash': 'wsqx2n43r'}",0.0,0.0,2,0,1,2023-07-13T23:12:09+08:00,2023-07-13T23:12:09+08:00,2023-07-13T23:12:09+08:00,2023-07-13T23:12:14+08:00
FAD-120,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,"{'PositionLon': 121.438643333333, 'PositionLat': 25.0861233333333, 'GeoHash': 'wsqqequcm'}",0.0,0.0,0,0,1,2023-07-13T23:12:07+08:00,2023-07-13T23:12:07+08:00,2023-07-13T23:12:07+08:00,2023-07-13T23:12:09+08:00
KKA-2755,39,0913,THB1579,1579,"{'Zh_tw': '1579', 'En': '1579'}",THB1579A2,1579A2,"{'Zh_tw': '1579A', 'En': '1579A'}",1,"{'PositionLon': 121.801733333333, 'PositionLat': 25.13666, 'GeoHash': 'wsqwgxvrd'}",32.0,190.0,1,0,1,2023-07-13T23:11:56+08:00,2023-07-13T23:11:57+08:00,2023-07-13T23:11:57+08:00,2023-07-13T23:11:59+08:00
556-V2,29,0904,THB9117,9117,"{'Zh_tw': '9117', 'En': '9117'}",THB911701,911701,"{'Zh_tw': '9117', 'En': '9117'}",0,"{'PositionLon': 120.740545, 'PositionLat': 22.00702, 'GeoHash': 'wevv5w284'}",0.0,156.0,1,0,1,2023-07-13T23:11:29+08:00,2023-07-13T23:11:30+08:00,2023-07-13T23:11:30+08:00,2023-07-13T23:11:34+08:00
953-U7,41,0301,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB900501,900501,"{'Zh_tw': '9005', 'En': '9005'}",0,"{'PositionLon': 121.568016666667, 'PositionLat': 25.0409783333333, 'GeoHash': 'wsqqqqe4k'}",5.0,91.0,1,0,1,2023-07-13T23:11:20+08:00,2023-07-13T23:11:21+08:00,2023-07-13T23:11:21+08:00,2023-07-13T23:11:24+08:00
FAB-993,44,0703,THB1728,1728,"{'Zh_tw': '1728', 'En': '1728'}",THB172802,172802,"{'Zh_tw': '1728', 'En': '1728'}",1,"{'PositionLon': 120.9601, 'PositionLat': 24.8013283333333, 'GeoHash': 'wsqj0dbqn'}",0.0,0.0,2,0,1,2023-07-13T23:11:18+08:00,2023-07-13T23:11:19+08:00,2023-07-13T23:11:19+08:00,2023-07-13T23:11:24+08:00
FAD-026,45,1101,THB1822,1822,"{'Zh_tw': '1822', 'En': '1822'}",THB182201,182201,"{'Zh_tw': '1822', 'En': '1822'}",0,"{'PositionLon': 120.972851666667, 'PositionLat': 24.801195, 'GeoHash': 'wsqj0fctr'}",0.0,0.0,1,0,1,2023-07-13T23:11:22+08:00,2023-07-13T23:11:22+08:00,2023-07-13T23:11:22+08:00,2023-07-13T23:11:24+08:00
FAC-329,35,1308,THB1916,1916,"{'Zh_tw': '1916', 'En': '1916'}",THB1916A2,1916A2,"{'Zh_tw': '1916A', 'En': '1916A'}",1,"{'PositionLon': 121.783636666667, 'PositionLat': 24.6737683333333, 'GeoHash': 'wsqs778ph'}",0.0,0.0,2,0,1,2023-07-13T23:10:29+08:00,2023-07-13T23:10:29+08:00,2023-07-13T23:10:29+08:00,2023-07-13T23:10:34+08:00
KKB-0289,92,0413,THB1573,1573,"{'Zh_tw': '1573', 'En': '1573'}",THB157302,157302,"{'Zh_tw': '1573', 'En': '1573'}",1,"{'PositionLon': 121.73985, 'PositionLat': 25.1317316666667, 'GeoHash': 'wsqwfr06b'}",12.0,339.0,1,0,1,2023-07-13T23:10:32+08:00,2023-07-13T23:10:32+08:00,2023-07-13T23:10:32+08:00,2023-07-13T23:10:34+08:00
468-U5,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813D1,1813D1,"{'Zh_tw': '1813D', 'En': '1813D'}",0,"{'PositionLon': 121.739735, 'PositionLat': 25.132505, 'GeoHash': 'wsqwfr0pm'}",5.0,192.0,1,0,1,2023-07-13T23:10:13+08:00,2023-07-13T23:10:13+08:00,2023-07-13T23:10:13+08:00,2023-07-13T23:10:14+08:00
FAB-667,34,1201,THB1619,1619,"{'Zh_tw': '1619', 'En': '1619'}",THB1619B1,1619B1,"{'Zh_tw': '1619B', 'En': '1619B'}",0,"{'PositionLon': 120.687785, 'PositionLat': 24.1400283333333, 'GeoHash': 'wsmc66d1v'}",14.0,92.0,0,0,1,2023-07-13T23:10:12+08:00,2023-07-13T23:10:13+08:00,2023-07-13T23:10:13+08:00,2023-07-13T23:10:14+08:00
FAC-089,43,1102,THB1061,1061,"{'Zh_tw': '1061', 'En': '1061'}",THB106101,106101,"{'Zh_tw': '1061', 'En': '1061'}",0,"{'PositionLon': 121.80576, 'PositionLat': 25.1082616666667, 'GeoHash': 'wsqwgfb4p'}",0.0,0.0,1,0,1,2023-07-13T23:10:10+08:00,2023-07-13T23:10:10+08:00,2023-07-13T23:10:10+08:00,2023-07-13T23:10:14+08:00
311-U8,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,"{'PositionLon': 121.794448333333, 'PositionLat': 25.1405933333333, 'GeoHash': 'wsqx588n8'}",32.0,53.0,0,100,1,2023-07-13T23:09:14+08:00,2023-07-13T23:09:14+08:00,2023-07-13T23:09:15+08:00,2023-07-13T23:09:19+08:00
