PlateNumb,OperatorID,OperatorNo,RouteUID,RouteID,RouteName,SubRouteUID,SubRouteID,SubRouteName,Direction,StopUID,StopID,StopName,StopSequence,MessageType,DutyStatus,BusStatus,A2EventType,GPSTime,SrcRecTime,SrcTransTime,UpdateTime
037-U7,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180202,180202,"{'Zh_tw': '1802', 'En': '1802'}",1,THB303408,303408,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",18,2,1,0,1,2023-07-13T22:53:17+08:00,2023-07-13T22:53:17+08:00,2023-07-13T22:53:17+08:00,2023-07-13T22:53:19+08:00
KKA-0616,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,0,0,2023-07-13T22:53:03+08:00,2023-07-13T22:53:03+08:00,2023-07-13T22:53:03+08:00,2023-07-13T22:53:04+08:00
KKA-7629,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500V1,7500V1,"{'Zh_tw': '7500V', 'En': '7500V'}",0,THB245716,245716,"{'Zh_tw': '臺南轉運站', 'En': 'Tainan Bus Station'}",1,2,1,0,1,2023-07-13T22:50:13+08:00,2023-07-13T22:53:01+08:00,2023-07-13T22:53:01+08:00,2023-07-13T22:53:04+08:00
KKB-1507,34,1201,THB1662,1662,"{'Zh_tw': '1662', 'En': '1662'}",THB166202,166202,"{'Zh_tw': '1662', 'En': '1662'}",1,THB303154,303154,"{'Zh_tw': '桃園後火車站', 'En': 'Taoyuanhou Railway Station'}",19,2,0,0,1,2023-07-13T22:52:54+08:00,2023-07-13T22:52:55+08:00,2023-07-13T22:52:55+08:00,2023-07-13T22:52:59+08:00
181-FM,61,1001,THB6881,6881,"{'Zh_tw': '6881', 'En': '6881'}",THB688102,688102,"{'Zh_tw': '6881', 'En': '6881'}",1,THB180448,180448,"{'Zh_tw': '員林站', 'En': 'Yuanlin Station'}",34,2,1,0,1,2023-07-13T22:52:41+08:00,2023-07-13T22:52:41+08:00,2023-07-13T22:52:41+08:00,2023-07-13T22:52:44+08:00
FAB-229,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,THB269906,269906,"{'Zh_tw': '金青中心', 'En': 'Jinshan Youth Activity Centre'}",59,2,1,0,1,2023-07-13T22:52:28+08:00,2023-07-13T22:52:29+08:00,2023-07-13T22:52:29+08:00,2023-07-13T22:52:34+08:00
FAD-038,45,1101,THB1866,1866,"{'Zh_tw': '1866', 'En': '1866'}",THB1866B1,1866B1,"{'Zh_tw': '1866B', 'En': '1866B'}",0,THB266756,266756,"{'Zh_tw': '臺中公園(雙十路)', 'En': 'Gongyuan Rd. Intersection'}",21,2,1,0,0,2023-07-13T22:52:31+08:00,2023-07-13T22:52:31+08:00,2023-07-13T22:52:31+08:00,2023-07-13T22:52:34+08:00
KKB-0210,48,0403,THB2022,2022,"{'Zh_tw': '2022', 'En': '2022'}",THB202202,202202,"{'Zh_tw': '2022', 'En': '2022'}",1,THB253393,253393,"{'Zh_tw': '士林區行政中心(基河)', 'En': 'Shilin Administration Center(Jihe)'}",14,2,2,0,1,2023-07-13T22:52:21+08:00,2023-07-13T22:52:22+08:00,2023-07-13T22:52:22+08:00,2023-07-13T22:52:24+08:00
517-U9,25,0801,THB7502,7502,"{'Zh_tw': '7502', 'En': '7502'}",THB750202,750202,"{'Zh_tw': '7502', 'En': '7502'}",1,THB293267,293267,"{'Zh_tw': '嘉義市轉運中心', 'En': 'Transit Center of Chiayi City'}",8,2,1,0,1,2023-07-13T22:51:50+08:00,2023-07-13T22:51:52+08:00,2023-07-13T22:51:52+08:00,2023-07-13T22:51:54+08:00
KKA-6573,54,0602,THB6268,6268,"{'Zh_tw': '6268', 'En': '6268'}",THB6268F2,6268F2,"{'Zh_tw': '6268F', 'En': '6268F'}",1,THB266841,266841,"{'Zh_tw': '工務段', 'En': 'Emgineering Depot'}",3,2,1,0,0,2023-07-13T22:51:48+08:00,2023-07-13T22:51:48+08:00,2023-07-13T22:51:48+08:00,2023-07-13T22:51:49+08:00
KKA-9878,39,0913,THB1579,1579,"{'Zh_tw': '1579', 'En': '1579'}",THB157902,157902,"{'Zh_tw': '1579', 'En': '1579'}",1,THB303576,303576,"{'Zh_tw': '八斗子車站', 'En': 'TRA Badouzi Station'}",25,2,0,0,0,2023-07-13T22:51:35+08:00,2023-07-13T22:51:35+08:00,2023-07-13T22:51:35+08:00,2023-07-13T22:51:39+08:00
FAB-917,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB1815D1,1815D1,"{'Zh_tw': '1815D', 'En': '1815D'}",0,THB270450,270450,"{'Zh_tw': '萬里橋頭', 'En': 'Wanli Bridge'}",34,2,1,0,0,2023-07-13T22:50:49+08:00,2023-07-13T22:51:13+08:00,2023-07-13T22:51:13+08:00,2023-07-13T22:51:14+08:00
FAB-137,34,1201,THB1621,1621,"{'Zh_tw': '1621', 'En': '1621'}",THB1621E2,1621E2,"{'Zh_tw': '1621E', 'En': '1621E'}",1,THB308284,308284,"{'Zh_tw': '臺中車站(大智北路)', 'En': 'Taichung Station(Dazhi North Road)'}",9,2,0,0,1,2023-07-13T22:50:35+08:00,2023-07-13T22:50:35+08:00,2023-07-13T22:50:35+08:00,2023-07-13T22:50:39+08:00
466-FS,45,1101,THB1829,1829,"{'Zh_tw': '1829', 'En': '1829'}",THB182902,182902,"{'Zh_tw': '1829', 'En': '1829'}",1,THB237066,237066,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",14,2,1,0,1,2023-07-13T22:49:52+08:00,2023-07-13T22:49:53+08:00,2023-07-13T22:49:53+08:00,2023-07-13T22:49:54+08:00
FAD-039,45,1101,THB1826,1826,"{'Zh_tw': '1826', 'En': '1826'}",THB182601,182601,"{'Zh_tw': '1826', 'En': '1826'}",0,THB267412,267412,"{'Zh_tw': '三重站', 'En': 'Sanchong Station'}",2,2,1,0,0,2023-07-13T22:49:48+08:00,2023-07-13T22:49:48+08:00,2023-07-13T22:49:48+08:00,2023-07-13T22:49:49+08:00
743-FN,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,THB293440,293440,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",3,2,1,0,1,2023-07-13T22:49:31+08:00,2023-07-13T22:49:37+08:00,2023-07-13T22:49:37+08:00,2023-07-13T22:49:39+08:00
KKA-9815,41,0301,THB9003,9003,"{'Zh_tw': '9003', 'En': '9003'}",THB900302,900302,"{'Zh_tw': '9003', 'En': '9003'}",1,THB289800,289800,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",14,2,1,0,1,2023-07-13T22:49:26+08:00,2023-07-13T22:49:28+08:00,2023-07-13T22:49:28+08:00,2023-07-13T22:49:29+08:00
466-FY,45,1101,THB1878,1878,"{'Zh_tw': '1878', 'En': '1878'}",THB187801,187801,"{'Zh_tw': '1878', 'En': '1878'}",0,THB247488,247488,"{'Zh_tw': '宜蘭轉運站', 'En': 'Yilan Transfer Station'}",6,2,1,0,1,2023-07-13T22:49:08+08:00,2023-07-13T22:49:07+08:00,2023-07-13T22:49:07+08:00,2023-07-13T22:49:09+08:00
KKA-7867,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500G1,7500G1,"{'Zh_tw': '7500G', 'En': '7500G'}",0,THB289798,289798,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",6,2,1,0,1,2023-07-13T22:49:04+08:00,2023-07-13T22:49:04+08:00,2023-07-13T22:49:04+08:00,2023-07-13T22:49:09+08:00
725-FW,45,1101,THB1815,1815,"{'Zh_tw': '1815', 'En': '1815'}",THB181501,181501,"{'Zh_tw': '1815', 'En': '1815'}",0,THB269906,269906,"{'Zh_tw': '金青中心', 'En': 'Jinshan Youth Activity Centre'}",59,2,1,0,1,2023-07-13T22:48:29+08:00,2023-07-13T22:48:30+08:00,2023-07-13T22:48:30+08:00,2023-07-13T22:48:34+08:00
FAC-077,40,1310,THB9026,9026,"{'Zh_tw': '9026', 'En': '9026'}",THB902602,902602,"{'Zh_tw': '9026', 'En': '9026'}",1,THB257430,257430,"{'Zh_tw': '基隆市界', 'En': 'Keelung community'}",29,2,0,100,0,2023-07-13T22:47:57+08:00,2023-07-13T22:47:58+08:00,2023-07-13T22:47:58+08:00,2023-07-13T22:47:59+08:00
501-U6,45,1101,THB9188,9188,"{'Zh_tw': '9188', 'En': '9188'}",THB918802,918802,"{'Zh_tw': '9188', 'En': '9188'}",1,THB266423,266423,"{'Zh_tw': '自立站', 'En': 'Zili Station'}",105,2,1,0,1,2023-07-13T22:47:45+08:00,2023-07-13T22:47:45+08:00,2023-07-13T22:47:45+08:00,2023-07-13T22:47:49+08:00
895-U7,14,0911,THB5801,5801,"{'Zh_tw': '5801', 'En': '5801'}",THB580101,580101,"{'Zh_tw': '5801', 'En': '5801'}",0,THB137098,137098,"{'Zh_tw': '苗栗站', 'En': 'Miaoli Station'}",92,2,1,0,1,2023-07-13T22:47:27+08:00,2023-07-13T22:47:42+08:00,2023-07-13T22:47:42+08:00,2023-07-13T22:47:44+08:00
KKA-8168,45,1101,THB1878,1878,"{'Zh_tw': '1878', 'En': '1878'}",THB187802,187802,"{'Zh_tw': '1878', 'En': '1878'}",1,THB301666,301666,"{'Zh_tw': '圓山轉運站(玉門)', 'En': 'MRT Yuanshan Station (Yu men)'}",6,2,1,0,1,2023-07-13T22:47:32+08:00,2023-07-13T22:47:32+08:00,2023-07-13T22:47:32+08:00,2023-07-13T22:47:34+08:00
KKA-7806,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500J1,7500J1,"{'Zh_tw': '7500J', 'En': '7500J'}",0,THB178344,178344,"{'Zh_tw': '新營站', 'En': 'Xinying Station'}",1,2,1,0,0,2023-07-13T22:47:26+08:00,2023-07-13T22:47:26+08:00,2023-07-13T22:47:26+08:00,2023-07-13T22:47:29+08:00
KKA-9926,39,0913,THB1579,1579,"{'Zh_tw': '1579', 'En': '1579'}",THB1579A2,1579A2,"{'Zh_tw': '1579A', 'En': '1579A'}",1,THB303576,303576,"{'Zh_tw': '八斗子車站', 'En': 'TRA Badouzi Station'}",27,2,0,0,0,2023-07-13T22:47:09+08:00,2023-07-13T22:47:10+08:00,2023-07-13T22:47:10+08:00,2023-07-13T22:47:14+08:00
KKA-0281,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,0,0,2023-07-13T22:46:55+08:00,2023-07-13T22:46:56+08:00,2023-07-13T22:46:56+08:00,2023-07-13T22:46:59+08:00
453-FY,45,1101,THB1879,1879,"{'Zh_tw': '1879', 'En': '1879'}",THB1879A1,1879A1,"{'Zh_tw': '1879A', 'En': '1879A'}",0,THB294147,294147,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",6,2,1,0,1,2023-07-13T22:46:52+08:00,2023-07-13T22:46:52+08:00,2023-07-13T22:46:52+08:00,2023-07-13T22:46:54+08:00
826-FZ,35,1308,THB1916,1916,"{'Zh_tw': '1916', 'En': '1916'}",THB1916A2,1916A2,"{'Zh_tw': '1916A', 'En': '1916A'}",1,THB253737,253737,"{'Zh_tw': '宜蘭轉運站', 'En': 'Yilan Transfer Station'}",4,2,1,0,1,2023-07-13T22:46:39+08:00,2023-07-13T22:46:40+08:00,2023-07-13T22:46:40+08:00,2023-07-13T22:46:44+08:00
868-FR,39,0913,THB1572,1572,"{'Zh_tw': '1572', 'En': '1572'}",THB1572B2,1572B2,"{'Zh_tw': '1572B', 'En': '1572B'}",1,THB257812,257812,"{'Zh_tw': '礁溪轉運站', 'En': 'Jiaosi Transfer Station'}",3,2,1,0,1,2023-07-13T22:46:24+08:00,2023-07-13T22:46:25+08:00,2023-07-13T22:46:25+08:00,2023-07-13T22:46:29+08:00
KKB-0177,47,1405,THB2011,2011,"{'Zh_tw': '2011', 'En': '2011'}",THB201102,201102,"{'Zh_tw': '2011', 'En': '2011'}",1,THB307595,307595,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",12,2,0,0,1,2023-07-13T22:46:24+08:00,2023-07-13T22:46:24+08:00,2023-07-13T22:46:24+08:00,2023-07-13T22:46:29+08:00
KKA-7773,25,0801,THB7505,7505,"{'Zh_tw': '7505', 'En': '7505'}",THB750502,750502,"{'Zh_tw': '7505', 'En': '7505'}",1,THB178344,178344,"{'Zh_tw': '新營站', 'En': 'Xinying Station'}",4,2,1,0,0,2023-07-13T22:45:31+08:00,2023-07-13T22:45:33+08:00,2023-07-13T22:45:33+08:00,2023-07-13T22:45:34+08:00
183-U5,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180201,180201,"{'Zh_tw': '1802', 'En': '1802'}",0,THB267035,267035,"{'Zh_tw': '三重運動場', 'En': 'Sanchong playground'}",19,2,1,0,1,2023-07-13T22:45:20+08:00,2023-07-13T22:45:19+08:00,2023-07-13T22:45:19+08:00,2023-07-13T22:45:24+08:00
726-FN,39,0913,THB1570,1570,"{'Zh_tw': '1570', 'En': '1570'}",THB157002,157002,"{'Zh_tw': '1570', 'En': '1570'}",1,THB293440,293440,"{'Zh_tw': '羅東轉運站', 'En': 'Luodong Bus Station'}",3,2,1,0,1,2023-07-13T22:44:38+08:00,2023-07-13T22:44:40+08:00,2023-07-13T22:44:40+08:00,2023-07-13T22:44:44+08:00
FAC-313,35,1308,THB1915,1915,"{'Zh_tw': '1915', 'En': '1915'}",THB1915B1,1915B1,"{'Zh_tw': '1915B', 'En': '1915B'}",0,THB254112,254112,"{'Zh_tw': '板橋客運站', 'En': 'Banqiao Bus Station'}",5,2,1,0,1,2023-07-13T22:43:57+08:00,2023-07-13T22:43:58+08:00,2023-07-13T22:43:58+08:00,2023-07-13T22:43:59+08:00
236-FS,45,1101,THB1826,1826,"{'Zh_tw': '1826', 'En': '1826'}",THB182601,182601,"{'Zh_tw': '1826', 'En': '1826'}",0,THB308697,308697,"{'Zh_tw': '國光客運臺中車站', 'En': 'Taichung Bus Terminal (KUO-KUANG)'}",18,2,1,0,1,2023-07-13T22:43:06+08:00,2023-07-13T22:43:06+08:00,2023-07-13T22:43:06+08:00,2023-07-13T22:43:09+08:00
FAB-801,45,1101,THB1800,1800,"{'Zh_tw': '1800', 'En': '1800'}",THB180001,180001,"{'Zh_tw': '1800', 'En': '1800'}",0,THB303408,303408,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",8,2,1,0,1,2023-07-13T22:43:08+08:00,2023-07-13T22:43:08+08:00,2023-07-13T22:43:08+08:00,2023-07-13T22:43:09+08:00
596-U9,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500F2,7500F2,"{'Zh_tw': '7500F', 'En': '7500F'}",1,THB294043,294043,"{'Zh_tw': '新竹站', 'En': 'Hsinchu Station'}",3,2,1,0,0,2023-07-13T22:42:45+08:00,2023-07-13T22:42:45+08:00,2023-07-13T22:42:45+08:00,2023-07-13T22:42:49+08:00
755-FN,39,0913,THB1571,1571,"{'Zh_tw': '1571', 'En': '1571'}",THB157102,157102,"{'Zh_tw': '1571', 'En': '1571'}",1,THB257959,257959,"{'Zh_tw': '宜蘭轉運站', 'En': 'Yilan Transfer Station'}",3,2,1,0,1,2023-07-13T22:42:33+08:00,2023-07-13T22:42:34+08:00,2023-07-13T22:42:34+08:00,2023-07-13T22:42:39+08:00
832-U5,45,1101,THB1839,1839,"{'Zh_tw': '1839', 'En': '1839'}",THB1839A1,1839A1,"{'Zh_tw': '1839A', 'En': '1839A'}",0,THB270857,270857,"{'Zh_tw': '麟洛站', 'En': 'Linluo Station'}",14,2,1,0,1,2023-07-13T22:42:37+08:00,2023-07-13T22:42:38+08:00,2023-07-13T22:42:38+08:00,2023-07-13T22:42:39+08:00
451-U5,45,1101,THB1813,1813,"{'Zh_tw': '1813', 'En': '1813'}",THB1813D1,1813D1,"{'Zh_tw': '1813D', 'En': '1813D'}",0,THB267903,267903,"{'Zh_tw': '基隆站(國光)', 'En': 'Keelung Station(KUO-KUANG)'}",19,2,1,0,1,2023-07-13T22:42:24+08:00,2023-07-13T22:42:24+08:00,2023-07-13T22:42:24+08:00,2023-07-13T22:42:29+08:00
KKA-3191,34,1201,THB1611,1611,"{'Zh_tw': '1611', 'En': '1611'}",THB1611D1,1611D1,"{'Zh_tw': '1611D', 'En': '1611D'}",0,THB301900,301900,"{'Zh_tw': '中壢服務區', 'En': 'Zhongli Service Area'}",4,2,0,0,0,2023-07-13T22:42:01+08:00,2023-07-13T22:42:01+08:00,2023-07-13T22:42:01+08:00,2023-07-13T22:42:04+08:00
277-FT,29,0904,THB9117,9117,"{'Zh_tw': '9117', 'En': '9117'}",THB9117A1,9117A1,"{'Zh_tw': '9117A', 'En': '9117A'}",0,THB284649,284649,"{'Zh_tw': '枋寮國中', 'En': 'Fangliao High School'}",64,2,1,0,0,2023-07-13T22:41:48+08:00,2023-07-13T22:41:48+08:00,2023-07-13T22:41:48+08:00,2023-07-13T22:41:49+08:00
472-U5,45,1101,THB1802,1802,"{'Zh_tw': '1802', 'En': '1802'}",THB180202,180202,"{'Zh_tw': '1802', 'En': '1802'}",1,THB303408,303408,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",18,2,1,0,1,2023-07-13T22:41:27+08:00,2023-07-13T22:41:27+08:00,2023-07-13T22:41:27+08:00,2023-07-13T22:41:29+08:00
901-FP,12,1002,THB9005,9005,"{'Zh_tw': '9005', 'En': '9005'}",THB900502,900502,"{'Zh_tw': '9005', 'En': '9005'}",1,THB172540,172540,"{'Zh_tw': '桃客總站', 'En': 'Taoyuan Bus Terminal'}",21,2,0,0,1,2023-07-13T22:41:28+08:00,2023-07-13T22:41:28+08:00,2023-07-13T22:41:28+08:00,2023-07-13T22:41:29+08:00
FAD-320,13,1303,THB5608,5608,"{'Zh_tw': '5608', 'En': '5608'}",THB560801,560801,"{'Zh_tw': '5608', 'En': '5608'}",0,THB126852,126852,"{'Zh_tw': '下公館站', 'En': 'Xiagongguan Station'}",42,2,0,0,1,2023-07-13T22:41:27+08:00,2023-07-13T22:41:28+08:00,2023-07-13T22:41:28+08:00,2023-07-13T22:41:29+08:00
403-FS,45,1101,THB1851,1851,"{'Zh_tw': '1851', 'En': '1851'}",THB185101,185101,"{'Zh_tw': '1851', 'En': '1851'}",0,THB308697,308697,"{'Zh_tw': '國光客運臺中車站', 'En': 'Taichung Bus Terminal (KUO-KUANG)'}",20,2,1,0,1,2023-07-13T22:41:08+08:00,2023-07-13T22:41:10+08:00,2023-07-13T22:41:10+08:00,2023-07-13T22:41:14+08:00
978-U5,34,1201,THB1633,1633,"{'Zh_tw': '1633', 'En': '1633'}",THB1633B1,1633B1,"{'Zh_tw': '1633B', 'En': '1633B'}",0,THB266347,266347,"{'Zh_tw': '北港', 'En': 'Beigang'}",19,2,0,0,1,2023-07-13T22:41:06+08:00,2023-07-13T22:41:07+08:00,2023-07-13T22:41:07+08:00,2023-07-13T22:41:09+08:00
FAC-359,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB191701,191701,"{'Zh_tw': '1917', 'En': '1917'}",0,THB254112,254112,"{'Zh_tw': '板橋客運站', 'En': 'Banqiao Bus Station'}",5,2,1,0,1,2023-07-13T22:41:01+08:00,2023-07-13T22:41:03+08:00,2023-07-13T22:41:03+08:00,2023-07-13T22:41:04+08:00
KKA-2759,42,1407,THB9025,9025,"{'Zh_tw': '9025', 'En': '9025'}",THB902501,902501,"{'Zh_tw': '9025', 'En': '9025'}",0,THB247105,247105,"{'Zh_tw': '臺北大學(臺北校區)', 'En': 'Nat’l Taipei U.(Taipei Campus)'}",6,2,1,0,0,2023-07-13T22:40:59+08:00,2023-07-13T22:41:01+08:00,2023-07-13T22:41:01+08:00,2023-07-13T22:41:04+08:00
190-FZ,34,1201,THB1623,1623,"{'Zh_tw': '1623', 'En': '1623'}",THB162302,162302,"{'Zh_tw': '1623', 'En': '1623'}",1,THB308283,308283,"{'Zh_tw': '國軍英雄館', 'En': 'Taichung HERO HOUSE'}",11,2,0,0,1,2023-07-13T22:40:15+08:00,2023-07-13T22:40:16+08:00,2023-07-13T22:40:16+08:00,2023-07-13T22:40:19+08:00
FAC-083,43,1102,THB9006,9006,"{'Zh_tw': '9006', 'En': '9006'}",THB900601,900601,"{'Zh_tw': '9006', 'En': '9006'}",0,THB295261,295261,"{'Zh_tw': '國家新城', 'En': 'Guojia Xincheng'}",14,2,1,0,1,2023-07-13T22:40:18+08:00,2023-07-13T22:40:18+08:00,2023-07-13T22:40:18+08:00,2023-07-13T22:40:19+08:00
593-V2,29,0904,THB9188,9188,"{'Zh_tw': '9188', 'En': '9188'}",THB918801,918801,"{'Zh_tw': '9188', 'En': '9188'}",0,THB271068,271068,"{'Zh_tw': '鵝鑾鼻', 'En': 'Eluanbi'}",105,2,1,0,1,2023-07-13T22:40:09+08:00,2023-07-13T22:40:10+08:00,2023-07-13T22:40:10+08:00,2023-07-13T22:40:14+08:00
460-V2,29,0904,THB9127,9127,"{'Zh_tw': '9127', 'En': '9127'}",THB912702,912702,"{'Zh_tw': '9127', 'En': '9127'}",1,THB285065,285065,"{'Zh_tw': '遼寧街口(自立路)', 'En': 'Zili Road'}",22,2,1,0,0,2023-07-13T22:40:02+08:00,2023-07-13T22:40:02+08:00,2023-07-13T22:40:02+08:00,2023-07-13T22:40:04+08:00
KKA-7869,25,0801,THB7500,7500,"{'Zh_tw': '7500', 'En': '7500'}",THB7500G2,7500G2,"{'Zh_tw': '7500G', 'En': '7500G'}",1,THB303140,303140,"{'Zh_tw': '經國轉運站', 'En': 'Jing Guo Bus Station'}",3,2,1,0,0,2023-07-13T22:39:58+08:00,2023-07-13T22:39:59+08:00,2023-07-13T22:39:59+08:00,2023-07-13T22:40:04+08:00
819-FZ,35,1308,THB1917,1917,"{'Zh_tw': '1917', 'En': '1917'}",THB191702,191702,"{'Zh_tw': '1917', 'En': '1917'}",1,THB293768,293768,"{'Zh_tw': '五結', 'En': 'Wu Jie'}",4,2,0,0,0,2023-07-13T22:39:41+08:00,2023-07-13T22:39:42+08:00,2023-07-13T22:39:42+08:00,2023-07-13T22:39:44+08:00
309-U8,68,0303,THB2088,2088,"{'Zh_tw': '2088', 'En': '2088'}",THB2088A2,2088A2,"{'Zh_tw': '2088A', 'En': '2088A'}",1,THB304661,304661,"{'Zh_tw': '海生館站', 'En': 'National Museum of Marine Biology and Aquarium Sta'}",23,2,0,100,0,2023-07-13T22:39:30+08:00,2023-07-13T22:39:30+08:00,2023-07-13T22:39:30+08:00,2023-07-13T22:39:34+08:00
FAB-938,45,1101,THB1838,1838,"{'Zh_tw': '1838', 'En': '1838'}",THB183802,183802,"{'Zh_tw': '1838', 'En': '1838'}",1,THB237066,237066,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",14,2,1,0,1,2023-07-13T22:39:33+08:00,2023-07-13T22:39:33+08:00,2023-07-13T22:39:33+08:00,2023-07-13T22:39:34+08:00
FAB-911,45,1101,THB1872,1872,"{'Zh_tw': '1872', 'En': '1872'}",THB187202,187202,"{'Zh_tw': '1872', 'En': '1872'}",1,THB308365,308365,"{'Zh_tw': '干城站', 'En': 'Gancheng Station'}",14,2,1,0,1,2023-07-13T22:39:01+08:00,2023-07-13T22:39:01+08:00,2023-07-13T22:39:01+08:00,2023-07-13T22:39:04+08:00
KKA-2772,42,1407,THB9023,9023,"{'Zh_tw': '9023', 'En': '9023'}",THB902301,902301,"{'Zh_tw': '9023', 'En': '9023'}",0,THB293151,293151,"{'Zh_tw': '圓山皇宮大廈', 'En': 'Yuanshan Palace Bldg'}",12,2,1,0,1,2023-07-13T22:38:38+08:00,2023-07-13T22:38:39+08:00,2023-07-13T22:38:39+08:00,2023-07-13T22:38:44+08:00
197-U9,23,1401,THB7215,7215,"{'Zh_tw': '7215', 'En': '7215'}",THB721502,721502,"{'Zh_tw': '7215', 'En': '7215'}",1,THB280133,280133,"{'Zh_tw': '彰化銀行(嘉義)', 'En': 'Chang Hwa Bank(Chiayi)'}",32,2,1,0,1,2023-07-13T22:38:31+08:00,2023-07-13T22:38:31+08:00,2023-07-13T22:38:31+08:00,2023-07-13T22:38:34+08:00
KKA-5065,60,1403,THB6933,6933,"{'Zh_tw': '6933', 'En': '6933'}",THB6933A2,6933A2,"{'Zh_tw': '6933A', 'En': '6933A'}",1,THB259121,259121,"{'Zh_tw': '鹿港乘車處', 'En': 'Lukang stop'}",52,2,1,0,1,2023-07-13T22:38:33+08:00,2023-07-13T22:38:33+08:00,2023-07-13T22:38:33+08:00,2023-07-13T22:38:34+08:00
253-U5,45,1101,THB1820,1820,"{'Zh_tw': '1820', 'En': '1820'}",THB1820A2,1820A2,"{'Zh_tw': '1820A', 'En': '1820A'}",1,THB237066,237066,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",24,2,1,0,1,2023-07-13T22:38:20+08:00,2023-07-13T22:38:21+08:00,2023-07-13T22:38:21+08:00,2023-07-13T22:38:24+08:00
KKA-8661,29,0904,THB8221,8221,"{'Zh_tw': '8221', 'En': '8221'}",THB822101,822101,"{'Zh_tw': '8221', 'En': '8221'}",0,THB275963,275963,"{'Zh_tw': '鹽埔', 'En': 'Yanpu'}",28,2,1,0,1,2023-07-13T22:37:58+08:00,2023-07-13T22:37:58+08:00,2023-07-13T22:37:58+08:00,2023-07-13T22:37:59+08:00
KKB-1522,92,0413,THB1573,1573,"{'Zh_tw': '1573', 'En': '1573'}",THB157302,157302,"{'Zh_tw': '1573', 'En': '1573'}",1,THB286052,286052,"{'Zh_tw': '基隆火車站(海洋廣場)', 'En': 'TRA Keelung Station(Maritime Plaza)'}",7,2,1,0,1,2023-07-13T22:37:44+08:00,2023-07-13T22:37:44+08:00,2023-07-13T22:37:44+08:00,2023-07-13T22:37:49+08:00
921-U3,34,1201,THB1610,1610,"{'Zh_tw': '1610', 'En': '1610'}",THB1610E2,1610E2,"{'Zh_tw': '1610E', 'En': '1610E'}",1,THB268481,268481,"{'Zh_tw': '楠梓站', 'En': 'Nanzi Station'}",3,2,0,0,0,2023-07-13T22:37:43+08:00,2023-07-13T22:37:43+08:00,2023-07-13T22:37:43+08:00,2023-07-13T22:37:44+08:00
FAD-072,45,1101,THB1822,1822,"{'Zh_tw': '1822', 'En': '1822'}",THB182202,182202,"{'Zh_tw': '1822', 'En': '1822'}",1,THB237066,237066,"{'Zh_tw': '臺北轉運站', 'En': 'Taipei Bus Station'}",15,2,1,0,1,2023-07-13T22:37:40+08:00,2023-07-13T22:37:41+08:00,2023-07-13T22:37:41+08:00,2023-07-13T22:37:44+08:00
